tokenized_text,homophobia,obscene,insult,racism,misogyny,xenophobia
"['Biba', 'p茫o', 'ovo', 'feio', 'cacete', 'hauhauhauhauhau']",True,False,True,False,False,False
"['cabe莽a', 'marer', 'caso', 'm茫e', 'matar', 'm茫e', 'esperar', 'um', 'ano', 'matar', 'ficar', 'dinheiro']",False,False,False,False,False,False
"['ver', 'compara莽茫o']",False,False,False,False,False,False
"['bom', 'dia', 'Maria', 'beltr茫o', 'dizer', 'cabelo', 'boris', 'Johnson', 'mistura', 'guga', 'chacro', 'trump']",False,False,False,False,False,False
"['querer', 'Kuni', 'c贸digo', 'V茅ia', 'dragon', 'blau', 'kakaroto', 'de esse', 'lista']",False,False,False,False,False,False
"['achar', 'jornalismo', 'investigativo']",False,False,False,False,False,False
"['homem', 'saber', 'fazer', 'coisa', 'bct', 'n茫o', 'ligo', 'pois', 'fa莽o', 'mesmokkkkk']",False,False,False,False,False,False
"['bra莽o', 'trombudoar', 'montreal']",False,False,False,False,False,False
"['empresa', 'n茫o', 'respeitar', 'usu谩rio', 'oferecer', 'produto', 'usar', 'produto', 'voc锚r', 'produto', 'bem', 'ver', 'poder', 'vender', 'outro', 'voc锚', 'n茫o', 'dever', 'padr茫o', 'encontrar', 'outro', 'produto', 'sigar']",False,False,False,False,False,False
"['ficar', 'aprendizado', 'gata']",False,False,False,False,False,False
"['pra', 'contar', 'proc锚is', 'rihanna', 'mudar', 'pra', 'apto', 'aqui', 'bairro', 'lado', 'casa', 'se莽茫o', 'nid', 'not铆cia', 'in煤til', 'dia']",False,False,False,False,False,False
"['jeito', 'exagerar', 'gostar']",False,False,False,False,False,False
"['raquel', 'dodge', 'n茫o', 'ser谩', 'reconduzir', 'Est谩', 'contra', 'governo', 'bolsonaro', 'olho', 'atitude']",False,False,False,False,False,False
"['parab茅ns', '鉂わ笍']",False,False,False,False,False,False
"['bem', 'cara', 'Gabriel']",False,False,False,False,False,False
"['obrigar', 'apoio', 'enorme', '馃槏馃槏馃槏']",False,False,False,False,False,False
"['amo', 'coisa', 'queijo', 'intoler芒nciar', 'fode', 'fico', 'puta', 'tmnc']",False,False,False,False,False,False
"['dan', 'estudar', 'mesmo', 'universidade', 'curso', 'campo', 'diferente']",False,False,False,False,False,False
"['semana', 'paia', 'pra', 'chamar', 'Jade']",False,False,False,False,False,False
"['de esse', 'dai', 'desisto', 'comunidade']",False,False,False,False,False,False
"['problema', 'fico', 'ci煤me', 'n茫o', 'poder', 'falar', 'nada']",False,False,False,False,False,False
"['chegar', 'estilo', 'n茫o']",False,False,False,False,False,False
"['cada', 'foto', 'tiro']",False,False,False,False,False,False
"['foto', 'v铆deo', '馃槀馃槀', 'edu', 'amigo', 'ontem']",False,False,False,False,False,False
"['levar', 'beb锚', 'banheiro', 'ir', 'voltar', 'calmo']",False,False,False,False,False,False
"['chenle', 'sorrir', 'bobo', 'enquanto', 'jisung', 'fazer', 'Aegyo', 'ver', 'boiolagem']",False,False,False,False,False,False
"['comandar', 'minist茅rio', 'justi莽a']",False,False,False,False,False,False
"['claro', 'levar', 'um', 'back', 'pra', 'gente', 'ficar', 'onda', 'tbm', 'kkk']",False,False,False,False,False,False
"['todo', 'mundo', 'querer', 'sinceridade', 'todo', 'mundo', 'aguentar', 'ouvir', 'verdade']",False,False,False,False,False,False
"['mor', 'ir', 'ensinar', 'coisinha', 'pra', 'voc锚s', 'n茫o', 'cumprimenta', 'coleguinha', 'namor', 'cumprimentar', 'namorar', 'n茫o', 'falte', 'educa莽茫o', 'n茫o', 'mordo', 'n茫o', 'invis铆vel', 'n茫o', 'cumprimentar', 'dois', 'n茫o', 'cumprimentar', 'nenhum', 'bjsss鉂わ笍']",False,False,False,False,False,False
"['foto', 'amor', 'vido']",False,False,False,False,False,False
"['saber', 'mau', 'aluno', 'Escola', 'ir', 'ter', 'comer']",False,True,True,False,False,False
"['soubesse', 'esquecir', 'dia', 'estrear', 'show', 'netflix']",False,False,False,False,False,False
"['brincadeira', 'crian莽a', 'bom']",False,False,False,False,False,False
"['nada', 'dia', 'ap贸s', 'outro', 'certezar', 'coisa', 'acontecer', 'prop贸sito', 'tornar', 'pessoa', 'bom', 'ma鈥']",False,False,False,False,False,False
"['dear', 'best', 'Friend', 'n茫o', 'palavra', 'pra', 'descrever', 'cara', 'simplesmente', 'tudo', 'obrigar', 'simplesmente', 'existir']",False,False,False,False,False,False
"['n茫o', 'acreditar', 'ir', 'chorar', 'causa', 'delesar', 'trouxa', 'demaissss', 'aff']",False,False,False,False,False,False
"['desanimeir', 'chegar', 'hora', 'ir', 'acabar', 'ir', 'conseguir', 'comprar', 'ingresso']",False,False,False,False,False,False
"['odeio', 'querer', 'cobrar', 'coisa', 'eu', 'n茫o', 'fazer', 'metade', 'cobrar']",False,False,False,False,False,False
"['pegar', 'toalha', 'cordo', 't茫o', 'olho']",False,False,False,False,False,False
"['boquiiiitaa', 'boquiiiitaa']",False,False,False,False,False,False
"['ent茫o', 'sair']",False,False,False,False,False,False
['foda'],False,False,False,False,False,False
"['aleixo', 'g脕s', 'galeriar', 'ap贸s', 'surgimento', 'novo', 'her贸i', 'massa', 'trabalhador', 'disc铆pulo', 'adriano', 'g谩s', 'diversos', 'artista', 'resolver', 'prestar', 'homenagem', 'forma', 'ilustra莽玫es', 'memes', 'em este', 'thread', 'ir', 'postar', 'rolar', 'at茅', 'momento', 'ent茫o', 'seguir', 'fio']",False,False,False,False,False,False
"['repostedr', 'from', 'chamar', 'p煤blico', 'lan莽ar', 'em este', 'quarto', 'feira', 'ir', 'destinar', 'quase', 'milh玫es', 'solu莽玫es', 'tecnol贸gico', 'agricultura', 'edital', 'cnpq', 'mctic', 'ir', 'apoiar', 'projeto', 'pesquisa']",False,False,False,False,False,False
"['bom', 'todo', 'cair', 'padr茫o', 'antes', 'super', 'rechear', 'grande', 'agora', 'pequeno', 'menos', 'recheio']",False,False,False,False,False,False
"['muito', 'vontade', 'comer', 'macarr茫o', 'salsichar']",False,False,False,False,False,False
"['chorar', '馃槀馃槀馃槀馃槀馃槀馃槀馃槀馃槀馃槀']",False,False,False,False,False,False
"['entao', 'lgbtq', 'burro', 'pra', 'krl', 'Miga']",True,False,True,False,False,False
"['celso', 'Mello', 'ir', 'dizer', 'voc脢', 'n脙o', 'sab', 'aonde', 'pisar', 'deixar', 'nazifascismo', 'tomar', 'poder', 'impedir', 'lula', 'candidatar', 'ir', 'ganhar', 'agora', 'tarde', 'governo', 'bozo', 'ir', 'massacrar', 'cada', 'membro', 'stf', 'n脙o', 'apoiar', 'ra脟a', 'ariano']",False,False,False,False,False,True
"['depender', 'artista', 'levar', 'pensario', 'primeira', 'vez', 'inclusive', 'rsrs']",False,False,False,False,False,False
"['oii', 'querer', 'ouvir', 'dream', 'Glow', 'feat', 'programa莽茫o', 'obrigadx', 'lover', 'maze']",False,False,False,False,False,False
"['rir', 'retardada', 'de esse', 'v铆deo']",False,False,False,False,False,False
"['mau', 'coisa', 'despedir', 'ainda', 'est谩', 'vivo']",False,False,False,False,False,False
"['at茅', 'saber', 'Merda', 'vejo', 'esquerdista', 'falar', 'sobre']",False,False,False,False,False,False
"['prov茅rbior', 'japon锚s', 'afirmar', 'humano', 'possuir', 'face', 'primeira', 'mostramos', 'mundo', 'segunda', 'mostramo', 'amigo', 'fam铆lia', 'terceiro', 'n茫o', 'Mostramos', 'ningu茅m', 'verdadeiro', 'reflexo', 'concordar']",False,False,False,False,False,False
"['simplesmente', 'odeiar', 'falar', 'eu', 'pra', 'pessoa', 'n茫o', 'falar', 'sinto', 'totalmente', 'vulner谩vel']",False,False,False,False,False,False
"['tudo', 'transformar', 'tudo', 'passar', 'em este', 'mundo']",False,False,False,False,False,False
"['ministro', 'Antonio', 'dia', 'toffoli', 'achar', 'bem', 'interromper', 'opera莽茫o', 'rid铆cular', 'atua莽茫o', 'de este', 'ministro', 'min煤scula', 'proposital', 'ficar', 'mesmo', 'estatura', 'moral', 'figurar', 'quest茫o']",False,False,False,False,False,False
"['voc锚r', 'olhar', 'algu茅m', 'souber', 'Est谩', 'Pessoa', 'amor', 'vida', 'voc锚r', 'segurar', 'm茫os', 'firme', 'voc锚r', 'n茫o', 'poder', 'deixar', 'perder', 'voc锚r', 'n茫o', 'poder', 'soltar', 'm茫o', 'amor', 't茫o', 'facilmente']",False,False,False,False,False,False
"['caipira', 'tentar', 'chique', 'kkkk']",False,False,True,False,False,False
"['Lari', 'lary', 'oii', 'kkk', 'Elayne', 'esquecer', 'sim', 'prima脡', 'cada', 'vergonha', 'pader', 'saber']",False,False,False,False,False,False
"['jeito', 'louis', 'olhar', 'pra', 'harry', 'mostrar', 'qu茫o', 'apaixonar', 'sempre', 'olhar', 'tanto', 'carinho', 'amor']",False,False,False,False,False,False
"['virar', 'crime', 'otaku']",False,False,False,False,False,False
"['exo', 'ainda', 'existir', 'todo', 'membro', 'sa铆r']",False,False,False,False,False,False
"['lol', 'calhar', 'acalmar', 'antes', 'responder', 'dizer', 't茫o', 'dif铆cil', 'encontrar', 'pessoa', 'assim', 'passo', 'ferro', 'desde', 'mi煤da', 'mts', 'amigo', 'Idd', 'saber', 'aprender']",False,False,False,False,False,False
"['novamente', 'concordo', 'velhote']",False,False,True,False,False,False
"['helena', 'ficar', 'provocar', 'bate', 'em ela']",False,False,False,False,False,False
"['nascer', 'pra', 'macumbeiro', 'nunca', 'ir', 'evang茅lico', 'Gra莽a', 'ex煤', 'nunca', 'laroy锚馃敟']",False,False,True,False,False,False
"['sempre', 'gostar', 'desde', 'pequeno', '馃い馃い馃い']",False,False,False,False,False,False
"['outro', 'hora', 'Fa莽o', 'header', 'bem', 'legalzinho', 'hobi', 'merecer', 'momento', 'preguicinhar']",False,False,False,False,False,False
"['ficar', 'lado', 'tomar', 'carregar', 'celular', 'pra', 'nao', 'ter', 'cortar', 'assunto', 'ter', 'dar', 'tchau', 'pra', 'pessoa', 'porque', 'bateria', 'acabar', 'nao', 'saber', 'prova', 'amor']",False,False,False,False,False,False
"['ser谩', 'chegar', 'hora', 'sair', 'de esse', 'mundo', 'conhecer', 'lugar', 'bom']",False,False,False,False,False,False
['querer'],False,False,False,False,False,False
"['bagulho', 'agir', 'pureza', 'n茫o', 'vir', 'pra', 'somar', 'melhor', 'chegar', 'perto']",False,False,False,False,False,False
"['cerne', 'Quest茫o', 'n茫o', 'sim', 'comprova莽茫o', 'erroneamente', 'atribuir', 'aumento', 'desmatamento', 'ocorrer', 'n茫o', 'negar', 'per铆odo', 'inferior', 'real', 'al茅m', 'politicagem', 'barato', 'colocar', 'costa', 'novo', 'gov', 'criar', 'falso', 'aumento', 'exponencial']",False,False,False,False,False,False
"['flea', 'pessoa', 'feliz', 'mundo']",False,False,False,False,False,False
"['n脙o', 'valer', 'mentir', 'bom', 'saber', 'nome', 'n脙o', 'n茫o', 'responder', 'emoji', 'mar']",False,False,False,False,False,False
"['ir', 'acreditar', 'tweet', 'pra', 'mim馃槏馃槏']",False,False,False,False,False,False
"['malabarisr', 'Caio', 'Miranda', 'fazer', 'passar', 'pano', 'presidente', 's茫o', 'incr铆vel']",False,False,False,False,False,False
"['hidratar', 'cabelo', 'hoje', 'ir', 'deixar', 'pra', 'amanh茫']",False,False,False,False,False,False
"['gente', 'adorei', 'kkkkkkkkkkkkkkkj']",False,False,False,False,False,False
"['pr贸ximor', 'passo', 'busca', 'apreens茫o', 'material', 'theintercept', 'voc锚s', 'canalho', 'esquerdiopata', 'v茫oer', 'ter', 'apresentar', 'todo', 'material']",False,False,True,False,False,False
"['eu', 'n茫o', 'pedir']",False,False,False,False,False,False
"['voc锚', 'ouvir', 'algum', 'hoje', 'aqui', 'listar', 'excelente', 'sugest玫es', 'podcasts', 'diversos', 'tema', 'mulher', 'equipe']",False,False,False,False,False,False
"['falar', 'canne', 'pro', 'pov茫o', 'igual', 'falar', 'f贸rmula', 'indy', 'pra', 'gosta', 'interessar', 'pro', 'seleto', 'grupo', 'intelectual', 'usp', 'beber', 'sangue', 'Caveira', 'em oites', 'lua', 'cheio', 'povo', 'querer', 'avengers', 'n茫o', 'quer', 'aquarius', 'carair']",False,False,False,False,False,False
"['mal', 'ir', 'chorar', 'dia', 'inteiro', 'amigo', 'aeu']",False,False,False,False,False,False
"['chamar', 'ate', 'anna', 'ate', 'fiquei', 'pano', 'de esse', 'vez']",False,False,False,False,False,False
"['vizinho', 't茫o', 'jogar', 'domin贸', 'desde', 'cedo', 'chegar', 'vontade']",False,False,False,False,False,False
"['desde', 'sair', 'poesia', 'ac煤stico']",False,False,False,False,False,False
"['falar', 'porn么', 'amanh茫', 'ir', 'repostar', 'thread', 'sobre', 'v铆cio', 'pornografia', 'apagar', '茅pocar', 'lembro', 'algum', 'pessoa', 'agradecer', 'chegar', 'em aquele', 'ponto', 'n茫o', 'perceb', 'algum', 'amiga', 'ligar', 'namorar', 'v铆cio']",False,False,False,False,False,False
"['kkkkkk', 'valer', 'pena', 'responder', 'olhar', 'foto']",False,False,False,False,False,False
"['simples', 'assim']",False,False,False,False,False,False
"['ver', 'triste', 'trabalhar', 'tar', 'onde', 'est谩', 'conquistar', 'coisa', 'sozinha', 'agora', 'ver', 'resumir', 'macho', 'desanima']",True,False,False,False,False,False
"['olhar', 'n茫o', 'concordo', 'viol锚nciar', 'maaaaaas', 'coisa', 'maravilhoso']",False,False,False,False,False,False
"['digar', 'andar', 'bom', 'lado', 'n茫o', 'querer', 'bem']",False,False,False,False,False,False
"['eieu', 'passar', 'algum', 'ano', 'tratar', 'psicologicamente', 'sobre', 'finalmente', 'sinto', 'seguro', 'suficiente', 'pra', 'poder', 'conversar', 'sobre', 'algo', 'achar', 'bem', 'importante']",False,False,False,False,False,False
"['vis茫o', 'parecer', 'algu茅m', 'nunca', 'experi锚ncia', 'n茫o', 'querer', 'dizer', 'voc锚', 'n茫o', 'precise', 'ter', 'empatia', 'ali谩s', 'problema', 'dever', 'falta', 'empatio']",False,False,False,False,False,False
"['morrer', 'skakskkskswwkkkkkkkkkkjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkksk']",False,False,False,False,False,False
"['retrate', 'mostre', 'honestidade', 'dignidader']",False,False,False,False,False,False
"['claudia', 'leite', 'fazer', 'tatuagem', 'pra', 'balancear', 'universo']",False,False,False,False,False,False
"['observer', 'gr谩fico', 'deter', 'm茅dia', 'subestima', 'desmatamento', 'm茅der', 'aumento', 'deter', 'equivaler', 'aumento', 'desmatamento', 'real']",False,False,False,False,False,False
"['trazer', 'blusa', 'Calor', 'caralho', 'cada', 'dia', 'escolha', 'errar', 'diferente']",False,False,False,False,False,False
"['apagar', 'n煤mero', 'bloqueio', 'insta', 'agora', 'poder', 'dizer', 'neg贸cio', 'doer', 'vida', 'algu茅m']",False,False,False,False,False,False
"['de esse', 'vez']",False,False,False,False,False,False
"['cara', 'filme', 'chato', 'realista', 'canne', 'vir', 'encrencar', 'fic莽茫o', 'puta', 'gente', 'chato']",False,False,False,False,False,False
"['foda', 'postar', 'face', 'ir', 'irm茫o', 'menino', 'contar']",False,False,False,False,False,False
"['muito', 'paz', 'stg', 'festividade', '馃帄馃']",False,False,False,False,False,False
"['s茅rio', 'qto', 'artista', 'chamar', 'bolsonaro', 'de isso', 'ficar', 'at茅', 'via']",False,False,False,False,False,False
"['nao', 'duvidir', 'fofa', 'ir', 'ficar', 'vermelho']",False,False,False,False,False,False
"['militar', 'brit芒nico', 'tentar', 'impedir', 'rompimento', 'reprês', 'poder', 'inundar聽cidade']",False,False,False,False,False,False
"['poder', 'falar', 'interagir']",False,False,False,False,False,False
"['lugar', 'onde', 'ngm', 'usar', 'seta', 'carro', 'moto']",False,False,False,False,False,False
"['hoje', 'vento', 'bom', 'pra', 'deitar', 'chorar', 'at茅', 'ficar', 'dor', 'cabe莽a']",False,False,False,False,False,False
"['de aqui', 'pra', 'frente', 'gente', 'prometer', 'n茫o', 'brigar']",False,False,False,False,False,False
"['placar', 'v么lei', 'merda', 'cinza', 'branco', 'pra', 'ver', 'porra', 'nenhum', 'irm茫o']",False,False,False,False,False,False
"['assinatura', 'editora', 'recebo', 'in茅ditar', 'caixa', 'especial', 'todo', 'm锚s', 'antes', 'colecione', 'apaixone']",False,False,False,False,False,False
"['tudo', 'querer', 'hoje', 'pra', 'casa']",False,False,False,False,False,False
"['testir', 'm茫e', 'bom', 'migueleu', 'bue', 'nega', 'm茫e', 'n茫o', 'querer', 'saber', 'outro', 'testem茫e', 'nota', 'turma', '馃し鈥嶁檪锔忦煠封', '嶁檪锔忦煠封', '嶁檪锔']",False,False,False,False,False,False
"['tipo', 'obviamente', 'entendi', 'quer', 'grupo', 'novo', 'gerar', 'dinheiro', 'top', 'face', 'idol', 'cada', 'grupo', 'empresa', 'pra', 'alavancar', 'dinheiro', 'juntar', 'fandom', '贸bvio', 'porra', 'achar', 'descaso', 'caralho', 'todo', 'resto', 'vsfd', 'cuidar', 'grupo', 'irmao']",False,False,False,False,False,False
['olhar'],False,False,False,False,False,False
"['tudo', 'maconho']",False,False,False,False,False,False
"['caraier', 'parecer']",False,False,False,False,False,False
"['viver', 'gr锚mio', 'palmeira', 'ano', 'saber', 'rivalidade', 'de esse', 'confronto', 'scier', 'existia', 'em esse', '茅poca']",False,False,False,False,False,False
"['kkk', 'cara', 'isso馃ぃ']",False,False,False,False,False,False
"['dever', 'Deus', 'sim']",False,False,False,False,False,False
"['barbie馃サ', 'deus', 'ir', 'olhar', 'pra', 'ir', 'falar', 'dever', 'est谩', 'aqui', 'desceeeeeeee', 'barbie馃サ', '馃槀馃槀馃槀', 'andressa', 'kkkkkkkkkkkkkkkkkkkkkkkkkkk', 'andressa', 'amarradovai', 'descer', 'tobog茫', 'kkkkkkkkkkkkkkkkkkkkkkk']",False,False,False,False,False,False
"['煤ltimo', 'rds', 'dia', 'seguinte', 'parar', 'casa', 'marinheiro', 'gelo', 'envolver', 'kkkkkkkkkkkkkkk']",False,False,False,False,False,False
"['odeio', 'capitalismo', 'forma', 't茫o', 'grande']",False,False,False,False,False,False
"['rachel', 'mudar', 'lar', 'totalmente', 'deixar', 'jornalista', 'tornar', 'vendida', 'esquerdista', 'vergonhoso']",False,False,True,False,False,False
"['deus', 'n茫o', 'existir', 'colocar', 'agua', 'dentro', 'coc么']",False,False,False,False,False,False
"['P茅ssimaaaa', 'esconder', 'cara', 'incomodado', 'algum', 'coisa']",False,False,False,False,False,False
"['poder', 'sla']",False,False,False,False,False,False
"['sextouuuu', 'plano', 'ficar', 'casa']",False,False,False,False,False,False
"['mano', 'brasileiro', 'v么lei', 'est茫o', 'demais']",False,False,False,False,False,False
"['mano', 'diretor', 'inpe', 'simplesmente', 'destitu铆der', 'falar', 'realcaralho', 'grave']",False,False,False,False,False,False
"['tal', 'moro', 'dizer', 'ter', 'apagar', 'tudo', 'invasao', 'dizer', 'ter', 'ter', 'menos', 'mês', 'invadir', 'celular', 'pegar', 'conversar', 'ser', 'apagar', 'conversas', 'dallagnol', 'outro', 'procurador', 'ir', 'celular', 'Moro']",False,False,False,False,False,False
"['sempre', 'dar', 'bom', 'confiar', 'Deus']",False,False,False,False,False,False
"['n茫o', 'saber', 'morrer', 'n茫o', 'saber', 'filme', 'chocar']",False,False,False,False,False,False
"['faltar', 'dinheiro']",False,False,False,False,False,False
"['ir', 'fazer', 'exatamente', 'dizer', 'n茫o', 'ir', 'fazer']",False,False,False,False,False,False
"['parecer', 'verdade', 'lir', 'raro', 'alce', 'branco', '鉂わ笍']",False,False,False,False,False,False
"['vez', 'extremamente', 'triste', 'acontecer', 'algum', 'realiza莽茫o', 'pessoal', 'trabalho', 'obg', 'Deus', 'pouco', 'coisa', 'vido', 'funcionar']",False,False,False,False,False,False
"['sdds', 'Carnaval', 'amigo', 'gostar']",False,False,False,False,False,False
"['dai', 'pessoa', 'certo', 'hora', 'errar']",False,False,False,False,False,False
"['levar', 'fa莽o', 'drenagem', 'barbara', 'Gra莽a']",False,False,False,False,False,False
"['dever', 'livramento', 'pra', 'todo', 'mundo', 'n茫o', 'ter', 'perto']",False,False,False,False,False,False
"['mau', 'gravida', 'exist锚ncia', 'humano', 'donar', 'serie', 'vulgo', 'nairobi', 'ir', 'ressurgi', 'cinza', 'um', 'tapa', 'em esse', 'maudita']",False,False,False,False,False,False
