tokenized_text,health,ideology,insult,lgbtqphobia,other_lifestyle,physical_aspects,profanity_obscene,racism,sexism,xenophobia
"['voz', 'traveco', 'aaaaar']",False,False,True,True,False,False,False,False,False,False
"['ouvir', 'poder', 'pinico', 'ir', 'catar']",False,False,True,False,False,False,False,False,False,False
"['voce', 'coisiinhar', 'precioso', 'de esse', 'jur', 'olhar', 'carinha', 'olhar', 'rositimho', 'mehh', 'deus', 'cer', 'amo', 'tanto', 'xar', 'mad', 'amo', 'tanto', 'chegar', 'dorler', 'porra', 'sacohoce', 'pra', 'eu']",False,False,True,False,False,False,True,False,False,False
"['antar', 'hipócrita', 'saber', 'quanto', 'seguidor', 'ainda', 'povo', 'gostar', 'idolotrar', 'gente', 'idiota', 'nenhum', 'conteúdo']",False,True,True,False,False,False,False,False,False,True
"['ir', 'fuder', 'rato', 'nojento', 'defender', 'gringo', 'caralho', 'Melhore', 'desgraçar', 'bem', 'acho', 'impossível', 'gente', 'filha', 'puta', 'apodrecer', 'url']",False,False,True,False,False,False,True,False,False,True
"['achar', 'irmão', 'galo', 'cego', 'parecer', 'algum', 'momento', 'pensar', 'galo', 'cego', 'falar', 'kkkkkkkkkkk', 'pedir', 'dinheiro', 'pra', 'comprar', 'alimento', 'ganhar', 'nota', 'pra', 'comprar', 'cachaça', 'kkkkkkk']",False,False,True,False,False,True,False,False,False,False
"['amo', 'tudo', 'começar', 'minuto', 'dizer', 'deus', 'ir', 'surtar', 'pia', 'cheio', 'louça', 'ir', 'falar', 'biel', 'perguntar', 'falar', 'matheu', 'burro', 'cargar', 'pegar', 'balde', 'tar', 'stressar', 'quarto', 'falar', 'cabar']",False,False,True,False,False,False,False,False,False,False
"['realmente', 'existir', 'misericordia', 'car', 'continuar', 'assim', 'ir', 'pro', 'inferno']",False,False,True,False,False,False,True,False,False,False
"['acreditar', 'perdi', 'neguinho']",False,False,True,False,False,False,False,True,False,False
"['tristir', 'ver', 'coisa', 'de esse', 'empresa', 'dinheiro', 'importar', 'puro', 'publicidade', 'usar', 'criança', 'inocente']",False,True,True,False,False,False,False,False,False,False
"['cadeia', 'pilantro', 'kkkkk']",False,True,True,False,False,False,False,False,False,False
"['Filho', 'mae', 'ainda', 'bem', 'prender', 'cara', 'poxa', 'tar', 'ir', 'taoer', 'tomaro', 'sobreviva', 'perder']",False,False,True,False,False,False,False,False,False,False
['gay'],False,False,False,True,False,False,False,False,False,False
"['acordar', 'agora', 'cochilo', 'todo', 'picar', 'começar', 'agora', 'sono', 'todo', 'fodir', 'ódio']",False,False,True,False,False,False,True,False,False,False
"['vivemos', 'ditadura', 'gayzista', 'ousar', 'discordar', 'taxado', 'homofóbico', 'querer', 'fazer', 'lavagem', 'cerebral', 'criança', 'cresçar', 'achar', 'errar', 'certo']",False,False,True,True,False,False,False,False,False,False
"['igual', 'narguilé', 'burrao']",False,False,True,False,False,False,False,False,False,False
"['certo', 'negócio', 'ferro', 'pra', 'dentro', 'vaselina']",False,False,True,False,False,False,True,False,False,False
"['apoiar', 'cara', 'gerar', 'multidão', 'meio', 'pandemia', 'apoiar', 'cara', 'falar', 'de aí', 'pra', 'morte', 'Brasil', 'coisa', 'poder', 'dar', 'vergonha', 'brasileiro']",False,True,True,False,False,False,False,False,False,True
"['provavelmente', 'homem', 'corno', 'pisar', 'face', 'terra']",False,False,True,False,False,False,False,False,False,False
"['juiz', 'procurador', 'bandir']",False,True,True,False,False,False,False,False,False,False
"['nutellar', 'haahahahaha', 'bosto']",False,False,True,False,False,False,False,False,False,False
"['ficandoo', 'mtoo', 'bolo', 'todo', 'naao', 'atorees', 'ganhar', 'milhoes', 'fazer', 'videozinhoo', 'pro', 'youtube', 'criticar', 'algo', 'inveja', 'pqe', 'fazer', 'sucesso']",False,False,True,False,False,False,False,False,False,False
"['nao', 'gostar', 'dizer', 'ofender', 'Edward', 'amo', 'casa', 'tbm', 'amar', 'sinto', 'lir', 'bobo', 'Chato', 'feio', 'odeio', 'assinar', 'todo', 'fã', 'crepusculo']",False,False,True,False,False,False,True,False,False,False
"['querer', 'dormir', 'combinei', 'call', 'desgraçar', 'url']",False,False,True,False,False,False,True,False,False,False
"['lixo', 'prender', 'Curitiba', 'Babaca', 'importar', 'escrever', 'url']",False,True,True,False,False,False,False,False,False,False
"['parabéns', 'único', 'vídeo', 'sujeito', 'conseguir', 'ofender', 'negro', 'homossexual', 'deficiente', 'judeu', 'todo', 'minoria', 'marco', 'patrocinar', 'canal', 'falar', 'sempre', 'opinião', 'radical', 'controversa']",False,False,True,True,False,False,False,True,False,False
"['vcs', 'sao', 'tão', 'retardado', 'comentario', 'nao', 'consigo', 'saber', 'nicklink', 'realmente', 'corno', 'terminar', 'nicklink', 'outro', 'dois', 'ainda', 'tão', 'junto']",False,False,True,False,False,False,True,False,False,False
"['ter', 'lula', 'desgraçar', 'país', 'kkkkkkk']",False,True,True,False,False,False,True,False,False,False
"['três', 'safado', 'matar', 'filha', 'pai', 'merecer', 'morrer', 'queimar']",False,False,True,False,False,False,True,False,False,False
"['fico', 'tao', 'frustrar', 'comigo', 'mesmo', 'nao', 'conseguir', 'ficar', 'puta', 'pessoa', 'falar', 'mal', 'eu', 'entendo', 'fazer', 'nao', 'consigo', 'ficar', 'brar']",False,False,True,False,False,False,True,False,False,False
"['lacrar', 'lucra', 'hambúrguer', 'haver', 'dontrinar', 'criança', 'ideologia', 'misericórdio', 'de esse', 'geração']",False,True,True,False,False,False,False,False,False,False
"['anão', 'dever', 'ter', 'pedir', 'ajudar', 'antes', 'prints', 'caso', 'perder', 'leão', 'Beta', 'seder', 'sexo', 'algum', 'leoa', 'cio', 'acaso', 'natureza', 'querer', 'dar', 'macho', 'Beta', 'mau', 'prints', 'dúvida', 'deixar', 'tão', 'claro', 'quanto', 'luz']",False,False,True,False,False,False,True,False,False,False
"['assiir', 'todood', 'grande', 'qualidade', 'achar', 'née', 'olhar', 'espelhoo', 'fazer', 'sentido', 'publicar', 'Bizarroos', 'agora', 'teen', 'goostar', 'certo', 'pesso', 'Justin', 'bieber', 'copa', 'mundo', 'pessoo', 'gostar', 'vooc', 'cabeçaa', 'criianço', 'apeên', 'anoos']",False,False,True,False,False,True,False,False,False,False
"['caraçar', 'beleza', 'namorar', 'outro', 'mundo', 'nmrlr', 'ainda', 'brabona', 'falar', 'vagabur', 'maluco', 'pprt', 'url']",False,False,True,False,False,False,False,False,True,False
"['voltar', 'pro', 'flow', 'pqp', 'passar', 'tempo', 'dms']",False,False,True,False,False,False,False,False,False,False
"['comentar', 'sobre', 'samba', 'crioulo', 'falar', 'racista', 'dentro']",False,False,True,False,False,False,False,False,False,False
"['caralho', 'bêbado', 'copo', 'vinho', 'achar', 'bastante', 'pra', 'passar', 'vergonha', 'twitter']",False,False,False,False,False,False,False,False,False,False
"['feio', 'ficar', 'reparar', 'outro', 'ser', 'exemplo']",False,False,True,False,False,True,False,False,False,False
"['ficar', 'loco', 'cara', 'dever', 'fazer', 'restart', 'Kkkkkkkkkkkkk']",False,False,True,False,False,False,False,False,False,False
"['ministro', 'nunca', 'pensar', 'senhor', 'tão', 'tapar', 'mostrar', 'pro', 'mundo', 'inteiro', 'ilusão', 'senhor', 'homem', 'inteligente', 'resto', 'mundo', 'enganar', 'senhor', 'pau', 'mandar', 'presidente', 'de esse', 'triste', 'país', 'Brasil']",False,True,True,False,False,False,False,False,False,False
"['nao', 'saber', 'dizer', 'balado', 'mina', 'mim', 'falar', 'assim', 'mina', 'melhor', 'ir', 'respeitar', 'agora', 'abaixar', 'mão', 'pra', 'falar', 'comigo', 'ir', 'falar', 'comigo', 'assim', 'mão', 'abaixar', 'kkkkk', 'ficar', 'pianinho', 'pqp', 'auge']",False,False,True,False,False,False,True,False,False,False
"['pia', 'arma', 'pqp']",False,False,True,False,False,False,True,False,False,False
"['mulher', 'besto']",False,False,True,False,False,False,False,False,True,False
"['calar', 'bocar', 'calo', 'ficar', 'quieta', 'falo', 'maluco', 'errar', 'safar', 'eu', 'tocar', 'mão', 'papo', 'reto', 'poder', 'atrás', 'outro', 'pra', 'fazer', 'objeto']",False,False,True,False,False,False,False,False,True,False
"['Gustavo', 'mei', 'pião', 'fique', 'alguém', 'oxi', 'sla', 'carair', 'kakakaakkakakakakkakakakaak', 'tar', 'ruim', 'garoto']",False,False,False,False,False,False,False,False,False,False
"['falar', 'defender', 'liberdade', 'expressão', 'sobre', 'qualquer', 'coisa', 'incluir', 'nazismo', 'falar', 'mal', 'poder', 'kkkkkk', 'brincadeira']",False,True,True,False,False,False,False,False,False,False
"['país', 'caos', 'país', 'vergonha', 'povo', 'ridiculo']",False,True,True,False,False,False,False,False,False,True
"['par', 'infantl', 'daltan', 'petista', 'safar', 'bander', 'pleno', 'tanto', 'tempo', 'ver']",False,True,True,False,False,False,False,False,False,False
"['brar', 'acho', 'jojo', 'tão', 'fofinha', 'vontade', 'abraçar', 'apertar']",False,False,False,False,False,False,False,False,False,False
"['Merda', 'propaganda', 'tomem', 'vergonha', 'caro', 'ver']",False,True,True,False,False,False,False,False,False,False
"['agora', 'ferrar', 'instagun', 'ir', 'vender', 'todo', 'ação', 'bolso', 'vixi', 'agora', 'ir', 'abalar', 'estrutura', 'economia', 'mundio']",False,False,True,False,False,False,False,False,False,False
"['ir', 'pro', 'inferno', 'monark']",False,True,True,False,False,False,False,False,False,False
"['dia', 'atrás', 'fazer', 'ego', 'search', 'indio', 'baitola']",False,False,True,True,False,False,False,False,False,False
"['fazer', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['bom', 'pessoal', 'vergonha', 'defender', 'empresa', 'gay', 'tornar', 'crime', 'Brasil', 'dar', 'pequeno', 'negocio', 'marketing', 'tiro']",False,False,True,True,False,False,False,False,False,False
"['capetão', 'saber', 'comer', 'camarão', 'bostir', 'considerar', 'lixo', 'mundo', 'inteiro']",False,False,True,False,False,False,True,False,False,False
"['mendingo', 'bolso', 'lixo']",False,True,True,False,False,False,False,False,False,False
"['Jajajajajajajaja', 'malditar']",False,False,True,False,False,False,False,False,False,False
"['candidato', 'psol', 'prender', 'estuprar', 'cão', 'portar', 'droga', 'piores', 'aberração', 'vídeo', 'url']",False,True,True,False,False,False,True,False,False,False
"['aff', 'caralho', 'porra', 'tomar', 'vergonha', 'car', 'Admita', 'crepusculo', 'lixo', 'sentido', 'algum', 'pronto', 'porra']",False,True,True,False,False,False,True,False,False,False
"['fodir', 'conseguir', 'cair', 'foder', 'agr', 'Joelho', 'tambem']",False,False,False,False,False,False,False,False,False,False
"['viar', 'nojento', 'caralho', 'smt', 'ent', 'podre', 'verme', 'inutil']",False,False,True,True,False,False,True,False,False,False
"['par', 'mano', 'namoral', 'vcs', 'tão', 'decepcionar', 'nao', 'nenhum', 'pestista', 'fazer', 'bagunça']",False,True,True,False,False,False,False,False,False,False
"['anão', 'caser', 'sim', 'atual', 'lei', 'divorcio', 'sempre', 'ferrar', 'vida', 'homem', 'depósito', 'porra', 'moderno', 'ser', 'completo', 'rosbife', 'parasito', 'poder', 'casar', 'poder', 'dar', 'errar']",False,True,True,False,False,True,False,False,True,False
"['ir', 'desistir', 'abrir', 'mão', 'um', 'intervalo', 'facul', 'pra', 'fazer', 'corno', 'vir']",True,False,True,False,False,True,False,False,False,False
"['sério', 'ignorante', 'ver', 'falta', 'saber', 'poder', 'concordar', 'comigo', 'quanto', 'querer', 'pra', 'chamar', 'ignorante', 'todo']",False,False,True,False,False,False,False,False,False,False
"['favor', 'liberdade', 'expressão', 'felipe', 'liberdade', 'expressão', 'chamar', 'presidente', 'genocer', 'felipe', 'liberdade', 'expressão', 'achar', 'errar', 'casal', 'homossexual', 'felipe', 'assim', 'liberdade', 'expressão', 'dizer', 'dever', 'existir', 'partido', 'nazista', 'felipe', 'gilmar', 'pren']",False,True,True,False,False,False,False,False,False,False
"['forest', 'gump', 'bom', 'demais', 'viar']",False,False,True,True,False,False,False,False,False,False
"['todo', 'irmão', 'pouco', 'bozo', 'afinal', 'messio', 'santo', 'jesus', 'Lula', 'Collor', 'guardar', 'político', 'bom', 'político', 'morrer']",False,True,True,False,False,False,False,False,False,False
"['defender', 'falar', 'muito', 'merda', 'defender', 'nazismo', 'porra', 'mano', 'nazismo', 'piores', 'coisa', 'acontecer', 'matar', 'milhar', 'judeu', 'civil', 'soldado', 'fazer', 'experimento', 'abuso', 'etc', 'etc', 'defender', 'gostar', 'defender', 'burro', 'palavra']",False,True,True,False,False,False,False,False,False,False
"['horror', 'muiito', 'gordar', 'feio']",True,False,True,False,False,True,False,False,False,False
"['vir', 'aqui', 'ver', 'quanto', 'ódio', 'amor', 'pessoa', 'vir', 'jogar', 'aqui', 'vcs', 'evangélico', 'gostar', 'tanto', 'antigo', 'testamento', 'antes', 'chegar', 'dever', 'saber', 'mulher', 'dever', 'vaidoso', 'muito', 'revendedor', 'marca', 'viver', 'carregado', 'vaidade', 'coisa', 'amar', 'homossexual', 'bem', 'feio', 'ver']",False,True,True,False,False,False,False,False,False,False
"['ainda', 'agora', 'mont', 'gay', 'fazer', 'campanha', 'Internet', 'engraçar', 'hetero', 'precisar', 'de isso']",False,False,True,True,False,False,False,False,False,False
"['bander', 'bom', 'bander', 'morto', 'bolsonaro', 'esfaquear', 'bolsonaro', 'ninguém', 'merecer', 'morte', 'defender', 'morte', 'próximo']",False,True,True,False,False,False,True,False,False,False
"['achar', 'todo', 'mudo', 'medo']",False,False,True,False,False,False,False,False,False,False
"['dois', 'desgraça', 'Vasco', 'presidente', 'patrocínio', 'merdar']",False,False,True,False,False,False,False,False,False,False
"['felipe', 'usar', 'menino', 'assim', 'contar', 'público', 'bem', 'ignorante', 'trás', 'Monte', 'hate', 'pra']",False,False,True,False,False,False,False,False,False,False
"['nascer', 'lgbt', 'opção', 'sexual', 'algo', 'adquirir', 'tempo', 'atualmente', 'porque', 'antes', 'aprender', 'escrever', 'ser', 'bombardear', 'conteúdo', 'sexual', 'influência']",False,False,True,True,False,False,True,False,False,False
"['cara', 'pedir', 'minuto', 'silêncio', 'Entrevista', 'sinistro', 'msm', 'kkkkk']",False,False,True,False,False,False,False,False,False,False
"['visivelmente', 'cara', 'nervoso', 'ali', 'diante', 'de esse', 'imbecil', 'monstro', 'monark']",False,False,True,False,False,False,False,False,False,False
"['raiva', 'Artur', 'discurso', 'tader', 'interpretar', 'Brasil', 'comprar', 'atitude', 'caro', 'chancer', 'algum', 'em esse', 'paredao', 'calhorda', 'pensar', 'em esse', 'feder', 'hashtag']",False,False,True,False,False,False,False,False,True,False
"['sair', 'dai', 'deve', 'poder', 'vota', 'jogador', 'free', 'ir', 'ajuda', 'mãe']",False,True,True,False,False,False,False,False,False,False
"['presidente', 'todo', 'passar']",False,False,False,False,False,False,False,False,False,False
"['nada', 'vir', 'aki', 'maricá', 'mami']",False,False,False,False,False,False,False,False,False,False
"['tandar', 'oposta', 'caralho', 'pitbull', 'porraaaaa', 'hashtag']",False,False,True,False,False,False,True,False,False,False
"['contador', 'histór', 'povo', 'sensibilizando', 'comentário', 'inocente', 'povinho', 'manipulavel', 'kkkkkk']",False,True,True,False,False,False,False,False,False,True
"['pra', 'eu', 'roubar', 'gotinha', 'url']",True,True,True,False,False,False,True,False,False,False
"['lugar', 'prisão', 'safar']",False,True,True,False,False,False,False,False,False,False
"['ameir', 'comentário', 'esposas', 'demais', 'porque', 'apoiar', 'apenas', 'enquanto', 'esposas', 'casa', 'trabalho', 'social']",False,False,True,False,False,False,False,False,False,False
"['bella', 'encanta', 'jeito', 'protetor', 'render', 'nunca', 'ir', 'entender', 'simplesmente', 'tipico', 'car', 'seculo', 'xxi', 'querer', 'comer', 'foda', 'Garota', 'gostar', 'verdade', 'voce', 'mau', 'tipo', 'filha', 'puto', 'existir', 'tipo', 'achar', 'nao', 'gostar', 'algo', 'precisar', 'expor', 'mundo', 'todo', 'gravador', 'repetir', 'mesmo', 'coisa', 'pra', 'sinta', 'bom', 'lugar', 'vazio', 'Coment']",False,False,True,False,False,False,True,False,False,False
"['falar', 'Merda', 'absurdo', 'fazer', 'tempo', 'vir', 'falar', 'muito', 'besteira', 'dever', 'ter', 'procurar', 'corrigir', 'antes', 'pena']",False,False,True,False,False,False,False,False,False,False
"['bom', 'Brasil', 'Caralho']",False,False,True,False,False,False,True,False,False,False
"['encore', 'mongoloïde', 'troll', 'cancer']",False,False,True,False,False,True,False,False,False,False
"['vir', 'aqui', 'ridícular', 'gente', 'corpo', 'veste', 'quiser', 'entender', 'preocupação', 'cuidar', 'guardar', 'opinião', 'porque', 'jogar']",False,False,True,False,False,True,False,False,True,False
"['eso', 'vir', 'crearon', 'Las', 'armys', 'Arruinaron', 'musica', 'pero', 'igual', 'kunno', 'estúpir', 'asi', 'salvaria', 'ninguno']",False,True,True,False,False,False,False,False,False,False
"['odeio', 'admitir', 'Guidance', 'ficar', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['falar', 'bunda', 'mole', 'karair', 'vira', 'homen', 'vir', 'falar', 'cmg', 'segundo']",False,False,True,False,False,False,False,False,True,False
"['Bozofã', 'tão', 'obsecado', 'Fake', 'news', 'inventar', 'ainda', 'gente', 'acreditar', 'Merda', 'de esse', 'aqui', 'lix', 'enquanto', 'inventar', 'mostro', 'asqueroso', 'aqui', 'show', 'lotar', 'sucesso', 'enquanto', 'continuar', 'ser', 'merd', 'url', 'url']",False,True,True,False,False,False,False,False,False,False
