text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
fuder roadtrip quero clipe verdade porra vídeo mostrando casa enquanto toca single,"['fuder', 'roadtrip', 'querer', 'Clipe', 'verdade', 'porra', 'vídeo', 'mostrar', 'casa', 'enquanto', 'tocar', 'single']",0,1,0,0,0,0
acho estupido errou errar humano kitar cara própria empresa espero repense porque estupido pensar umbigo medo cancelado tbm,"['achar', 'estuper', 'errar', 'errar', 'humano', 'kitar', 'cara', 'próprio', 'empresa', 'esperar', 'repense', 'porque', 'estuper', 'pensar', 'umbigo', 'medo', 'cancelar', 'tbm']",0,0,0,0,0,0
cagou pau velho,"['cagar', 'pau', 'velho']",0,1,1,0,0,0
quase votei nesse desgraçado votei porque consegui transferir título tempo hoje agradeço deus vou lutar forma puder eleitora cidadã tirar psicopata poder,"['quase', 'votar', 'em esse', 'desgraçado', 'votar', 'porque', 'conseguir', 'transferir', 'título', 'tempo', 'hoje', 'agradeço', 'de eus', 'ir', 'lutar', 'forma', 'puder', 'eleitora', 'cidadãr', 'tirar', 'psicopata', 'poder']",0,0,1,0,0,0
ministro stf celso mello falou sobre presidente jair bolsonaro comportamento atual presidente república traduz clara inaceitável transgressão autoridade suprema constituição federal,"['ministro', 'stf', 'celso', 'Mello', 'falar', 'sobre', 'presidente', 'jair', 'bolsonaro', 'comportamento', 'atual', 'presidente', 'repúblicar', 'traduzir', 'claro', 'inaceitável', 'transgressão', 'autoridade', 'supremo', 'constituição', 'federal']",0,0,0,0,0,0
ansiedade doença filho puta pedir prs gente parar coisas mesma coisa chegar pra cego falar negocio aqui,"['ansiedade', 'doença', 'filho', 'putar', 'pedir', 'prs', 'gente', 'parar', 'coisa', 'mesmo', 'coisa', 'chegar', 'pra', 'cego', 'falar', 'negocio', 'aqui']",0,1,1,0,0,0
kkkkkkkkk aaaooo aooooo corre corno puto,"['kkkkkkkkk', 'aaaooo', 'Aooooo', 'correr', 'corno', 'puto']",0,0,1,0,0,0
tão escurinho assim,"['tão', 'escurinho', 'assim']",0,0,0,1,0,0
realizado igual gordola tava jogo,"['realizar', 'igual', 'gordola', 'tar', 'jogo']",0,1,0,0,0,0
esquerdalha governa bahia anos falta estrutura culpa hashtag tomar centro butico,"['esquerdalha', 'governo', 'bahia', 'ano', 'faltar', 'estruturo', 'culpa', 'hashtag', 'tomar', 'Centro', 'butico']",0,1,1,0,0,0
resenha pqp almoçar fdp demoram,"['resenho', 'pqp', 'almoçar', 'fdp', 'demor']",0,1,0,0,0,0
passando mal pensando lanche mãe disse vai comprar tarde,"['passar', 'mal', 'pensar', 'Lanche', 'mãe', 'dizer', 'ir', 'comprar', 'tarde']",0,0,0,0,0,0
acho tão feio casal expõem demais redes sociais gente conhece casal sabe toda fidelidade exposta internet logo ranço,"['achar', 'tão', 'feio', 'casal', 'expor', 'demais', 'rede', 'social', 'gente', 'conhecer', 'casal', 'saber', 'todo', 'fidelidade', 'expor', 'Internet', 'logo', 'ranço']",0,0,0,0,0,0
pessoal esquerda gostam falar asneiras,"['pessoal', 'esquerdar', 'gostar', 'falar', 'asneira']",0,0,1,0,0,0
aqui tão absurdo rolar protesto hora cheiraço mundo faro fareja aqui esticando lagarta carreira bem grossa cocaina hora exibição dessa porra,"['aqui', 'tão', 'absurdo', 'rolar', 'protesto', 'hora', 'cheiraço', 'Mundo', 'Faro', 'farejar', 'aqui', 'esticar', 'lagarta', 'carreira', 'bem', 'grosso', 'cocaina', 'hor', 'exibição', 'de esse', 'porra']",0,1,1,0,0,0
entendo imprensa clama impostos,"['enter', 'imprensa', 'clama', 'imposto']",0,0,0,0,0,0
corinthians paulista,"['corinthians', 'paulista']",0,0,0,0,0,0
ainda bem botaram tag ridícula subiram kkk,"['ainda', 'bem', 'botar', 'tag', 'ridícula', 'subir', 'kkk']",0,0,1,0,0,0
hacker tendo invadido celular moro vazou conversas dallagnol geral conversas dallagnol vetor hacker podendo adulterar msgs publicou msgs próprio moro considerou justificáveis reais,"['hacker', 'ter', 'invader', 'celular', 'Moro', 'vazar', 'conversa', 'dallagnol', 'geral', 'conversa', 'dallagnol', 'vetor', 'hacker', 'poder', 'adulterar', 'msg', 'publicar', 'msg', 'próprio', 'moro', 'considerar', 'justificável', 'real']",0,0,0,0,0,0
ano fico falando niver vai chegando perto sofro porra inferno astral,"['ano', 'fico', 'falar', 'niver', 'ir', 'chegar', 'perto', 'sofro', 'porra', 'inferno', 'astral']",0,1,0,0,0,0
podia paraíba,"['poder', 'paraíba']",0,0,0,0,0,1
jeito hoseok sempre yoongi cuidando animando diferente,"['jeito', 'hoseok', 'sempre', 'yoongi', 'cuidar', 'animar', 'diferente']",0,0,0,0,0,0
juro fofinho hahaha pediu beijo bochecha puto tava sentir corajoso,"['Juro', 'Fofinho', 'hahaha', 'pedir', 'beijo', 'bochechar', 'puto', 'tar', 'sentir', 'corajoso']",0,0,1,0,0,0
vontade nada,"['vontade', 'nada']",0,0,0,0,0,0
rindo ouvindo catuquei skskskskksskkk funk engraçado porra,"['rir', 'ouvir', 'catuquei', 'skskskskksskkk', 'funk', 'engraçar', 'porra']",0,1,0,0,0,0
aeee carai brasilll,"['aeee', 'carair', 'brasilll']",0,1,0,0,0,0
porra,['porra'],0,1,0,0,0,0
pensei mesma coisa,"['pensar', 'mesmo', 'coisa']",0,0,0,0,0,0
torcedor jogador tudo envolve time pode doente possível colocar time gigante time máximo grande,"['torcedor', 'jogador', 'tudo', 'envolver', 'time', 'poder', 'doente', 'possível', 'colocar', 'time', 'gigante', 'time', 'grande', 'grande']",0,0,1,0,0,0
kra doido,"['kra', 'doer']",0,0,1,0,0,0
ministro educação sobre paulo freire tão bom ter menos país usando método,"['ministro', 'Educação', 'sobre', 'Paulo', 'freire', 'tão', 'bom', 'ter', 'pouco', 'país', 'usar', 'método']",0,0,0,0,0,0
botei sophia cama comigo dormir ver menina tava bruços sim sim virou kkk ainda conversa ctg fala faz pirraça puta puxa cabelos apenas mês,"['botar', 'sophiar', 'cama', 'comigo', 'dormir', 'ver', 'menina', 'tar', 'bruço', 'sim', 'sim', 'virar', 'kkk', 'ainda', 'conversa', 'ctg', 'falar', 'fazer', 'pirraça', 'puta', 'puxa', 'cabelo', 'apenas', 'mês']",0,0,0,0,0,0
pqp perdi reais aaaaaaaaa,"['pqp', 'perdi', 'real', 'Aaaaaaaaa']",0,0,0,0,0,0
mano pai desse cara virar avesso tanto bater,"['mano', 'pai', 'de esse', 'cara', 'virar', 'avesso', 'tanto', 'bater']",1,0,0,0,0,0
鈥減ara铆so鈥 pre莽o conta chegou,"['鈥減ara铆so鈥', 'pre莽o', 'conta', 'chegar']",0,0,0,0,0,0
carai,['carair'],0,1,0,0,0,0
onda 贸dio coment谩rios coluna folha onde argumentei suma desaparecer pessoas n茫o legal familiares deveriam saber verdade normal deu tristeza aqui,"['onda', '贸dio', 'coment谩rio', 'colunar', 'Folha', 'onde', 'argumentar', 'sum', 'desaparecer', 'pessoa', 'n茫o', 'legal', 'familiar', 'dever', 'saber', 'verdade', 'normal', 'dar', 'tristeza', 'aqui']",0,0,0,0,0,0
tempo pra disputar nada ninguém tempo pra melhoria progresso,"['tempo', 'pra', 'disputar', 'nada', 'ninguém', 'tempo', 'pra', 'melhoria', 'progresso']",0,0,0,0,0,0
puta merda creio,"['puta', 'Merda', 'crer']",0,0,0,0,0,0
falou arrombado,"['falar', 'arrombado']",1,0,0,0,0,0
pra deixar claro curtiu icon agora amor vida meng yao nene maior vilão mdzs tava icon puta wen chao antes taokei snsnsnsnssndn,"['pra', 'deixar', 'claro', 'curtir', 'icon', 'agora', 'amor', 'vida', 'Meng', 'yao', 'nener', 'grande', 'vilão', 'Mdzs', 'tar', 'icon', 'puta', 'Wen', 'chao', 'antes', 'taokei', 'snsnsnsnssndn']",0,0,1,0,0,0
plano mãe cedo pro lixo bem rápido,"['plano', 'mãe', 'cedo', 'pro', 'lixo', 'bem', 'rápido']",0,0,0,0,0,0
buceta chorando,"['bucetar', 'chorar']",0,1,0,0,0,0
hoje ta莽a liberdade paulista guri nobres 馃憡馃憡,"['hoje', 'ta莽a', 'liberdade', 'paulista', 'guri', 'nobres', '馃憡馃憡']",0,0,0,0,0,0
comam,['comar'],0,1,0,0,0,0
parabéns mano,"['parabéns', 'mano']",0,0,0,0,0,0
come莽o rol锚 final rol锚nada mudouu馃お馃く,"['come莽o', 'rol锚', 'final', 'rol锚nar', 'Mudouu馃お馃く']",0,0,0,0,0,0
estagiário trf veio camisa futebol sabendo lidar grau foda mlq dando hahahahahahhahahahahah,"['estagiário', 'trf', 'vir', 'camisa', 'futebol', 'saber', 'lidar', 'grau', 'foda', 'mlq', 'dar', 'hahahahahahhahahahahah']",0,1,0,0,0,0
puta merda olha amigo talentoso fuck surtando amo moisés,"['puta', 'Merda', 'olhar', 'amigo', 'talentoso', 'fuck', 'surtar', 'amo', 'moisés']",0,1,0,0,0,0
garota comecei ontem amandooo pqp ainda bem sai agora quero kkkk série phodaaaa,"['garota', 'começar', 'ontem', 'amandooo', 'pqp', 'ainda', 'bem', 'sair', 'agora', 'querer', 'Kkkk', 'série', 'phodaaaar']",0,0,0,0,0,0
amo filho,"['amo', 'Filho']",0,0,0,0,0,0
sei usar porra rappi todo mundo come graça consigoooooo,"['saber', 'usar', 'porra', 'rappi', 'todo', 'mundo', 'comer', 'graça', 'consigoooooo']",0,1,0,0,0,0
todo mundo pra puta pariu,"['todo', 'mundo', 'pra', 'puta', 'parir']",0,1,1,0,0,0
desgraçado,['desgraçar'],0,0,1,0,0,0
homem pecado ambulante falando,"['homem', 'pecar', 'ambulante', 'falar']",0,0,0,0,0,0
pouco fuder algo mordendo inteiraaa gugou pesquisar,"['pouco', 'fuder', 'algo', 'morder', 'inteiraaa', 'gugar', 'pesquisar']",0,1,0,0,0,0
melhor dia maria beltr茫o dizer cabelo boris johnson mistura guga chacra trump,"['bom', 'dia', 'Maria', 'beltr茫o', 'dizer', 'cabelo', 'boris', 'Johnson', 'mistura', 'guga', 'chacro', 'trump']",0,0,0,0,0,0
hora acho vocabulário tão masculino puta merda,"['hora', 'achar', 'vocabulário', 'tão', 'masculino', 'puta', 'merdo']",0,0,0,0,0,0
cara retardada msm dificilmente pensa,"['cara', 'retardar', 'msm', 'dificilmente', 'pensar']",0,0,0,0,1,0
luladrao vai falar vagabundo muda tempo,"['luladrao', 'ir', 'falar', 'vagabur', 'mudar', 'tempo']",0,1,1,0,0,0
ninguem nunca pensa mim antes fazer porra nenhuma sempre coloco todo mundo frente sempre penso,"['ninguir', 'nunca', 'pensar', 'eu', 'antes', 'fazer', 'porra', 'nenhum', 'sempre', 'coloco', 'todo', 'mundo', 'frente', 'sempre', 'pensar']",0,1,0,0,0,0
conseguem trocar amor tão rápido cara gosto mesma pessoa faz uns anos alguém ensina carai,"['conseguir', 'trocar', 'amor', 'tão', 'rápido', 'cara', 'gostar', 'mesmo', 'pessoa', 'fazer', 'um', 'ano', 'alguém', 'ensina', 'carair']",0,1,0,0,0,0
pessoal consegue entender contexto pode dizer educação merda relação outros países específica período comparado outro período específico brasil pra discutir dados porque alguns períodos evolução outros menores evoluções existem caminho longo brasil necessário avaliar dados evolução assim noção menos olhou pra educação bons olhos,"['pessoal', 'conseguir', 'entender', 'contexto', 'poder', 'dizer', 'educação', 'merdar', 'relação', 'outro', 'país', 'específica', 'período', 'comparar', 'outro', 'período', 'específico', 'Brasil', 'pra', 'discutir', 'dado', 'porque', 'algum', 'período', 'evolução', 'outro', 'pequeno', 'evolução', 'existir', 'caminho', 'longo', 'Brasil', 'necessário', 'avaliar', 'dar', 'evolução', 'assim', 'noção', 'menos', 'olhar', 'pra', 'educação', 'bom', 'olho']",0,0,0,0,0,0
krlhooooo achei pohaaa vtnc mundo foda,"['Krlhooooo', 'achar', 'pohaaa', 'vtnc', 'mur', 'fodar']",0,0,0,0,0,0
estragaram infância,"['estragar', 'infância']",0,0,0,0,0,0
vou shortinho beira vergonha legg ovos vão tudo ficar aparecendo deus free,"['ir', 'shortinho', 'Beira', 'vergonha', 'legg', 'ovo', 'ir', 'tudo', 'ficar', 'aparecer', 'deus', 'Free']",0,1,0,0,0,0
caralho tartaruga forte wtf,"['caralho', 'tartarugar', 'forte', 'wtf']",0,1,0,0,0,0
capella gostosa fodase,"['capella', 'gostoso', 'fodase']",0,0,1,0,0,0
medo fudido tmlc,"['medo', 'fudir', 'tmlc']",0,1,0,0,0,0
sombra,['sombra'],0,0,0,1,0,0
melhorem áudio merda áudio,"['melhor', 'áudio', 'merdar', 'áudio']",0,0,1,0,0,0
todo mundo contra mim inferno,"['todo', 'mundo', 'contra', 'eu', 'inferno']",0,0,0,0,0,0
espero vida estudante recompense bem pqp,"['esperar', 'vida', 'Estudante', 'recompense', 'bem', 'pqp']",0,0,0,0,0,0
mlq bato palma mim caralho mulher caralho,"['mlq', 'bato', 'palmar', 'Mim', 'caralho', 'mulher', 'caralho']",0,1,0,0,0,0
tanto madridista segue pqp,"['tanto', 'madridista', 'seguir', 'pqp']",0,1,0,0,0,0
ridículo,['ridículo'],0,0,0,0,0,0
mano mesquinharia caralho,"['mano', 'mesquinharia', 'caralho']",0,1,1,0,0,0
kkklllkkk pior época melhor época,"['kkklllkkk', 'mau', 'época', 'bom', 'época']",0,0,0,0,0,0
vezes acho dois neurônios funcionando imbecil,"['vez', 'achar', 'dois', 'neurônio', 'funcionar', 'imbecil']",0,0,1,0,0,0
vitória tatuzinho mete furada kkkkk porra,"['vitória', 'tatuzinho', 'mete', 'furar', 'kkkkk', 'porra']",0,1,0,0,0,0
foia serve pra limpar,"['foia', 'servir', 'pra', 'limpar']",0,0,0,0,0,0
divide nordestinos roubando cara pau nojo nojento hora vai chegar vai fazer companhia pra luladrão cadeia foro privilegiado vai acabar cuida bons anos cadeia,"['dividir', 'nordestino', 'roubar', 'cara', 'pau', 'nojo', 'nojento', 'hora', 'ir', 'chegar', 'ir', 'fazer', 'companhia', 'pra', 'luladrão', 'cadeia', 'foro', 'privilegiar', 'ir', 'acabar', 'cuida', 'bom', 'ano', 'cadeiar']",0,0,1,0,0,0
programa jornalístico fugir disso mentalidade adolescentes entenderam existe responsabilidade sobre funcionários pagam sobre transmitido fazer entrevista transmitida milhares pessoas vivo nisso culpa empresas boicotam merdas falam,"['programa', 'jornalístico', 'fugir', 'de isso', 'mentalidade', 'adolescente', 'entender', 'existir', 'responsabilidade', 'sobre', 'funcionário', 'pagar', 'sobre', 'transmitir', 'fazer', 'entrevista', 'transmitir', 'milhar', 'pessoa', 'vivo', 'em isso', 'culpa', 'empresa', 'boicotar', 'merr', 'falar']",0,0,1,0,0,0
vendo onde,"['ver', 'onde']",0,0,0,0,0,0
valeu pré olímpico fica,"['valer', 'pré', 'olímpico', 'ficar']",0,0,0,0,0,0
sei viagem sido tão perfeita chegar vou ficar triste viu pqp,"['saber', 'viagem', 'ser', 'tão', 'perfeitir', 'chegar', 'ir', 'ficar', 'triste', 'ver', 'pqp']",0,1,0,0,0,0
bom amigo conquista alguma coisa puta merdato feliz,"['bom', 'amigo', 'conquistar', 'algum', 'coisa', 'puto', 'merdato', 'feliz']",0,0,0,0,0,0
leo lins curtiu comentario ihaaaaa sera pedir trampo libera pra show,"['leo', 'lins', 'curtir', 'comentario', 'ihaaaaa', 'serar', 'pedir', 'trampo', 'liberar', 'pra', 'show']",0,0,0,0,0,0
wel wel wel novinha pau selfie berti mel,"['Wel', 'Wel', 'wel', 'novinha', 'pau', 'selfie', 'berti', 'mel']",0,0,0,0,0,0
amor todinho fdp,"['amor', 'todinho', 'fdp']",0,0,0,0,0,0
volta falar,"['voltar', 'falar']",0,1,0,0,0,0
sdds grupo kkkkkkkkkkkkkkkkkkkkk,"['sdds', 'grupo', 'kkkkkkkkkkkkkkkkkkkkk']",0,0,0,0,0,0
yes passando vergonha dia,"['yes', 'passar', 'vergonha', 'dia']",0,0,0,0,0,0
saio agr chegar assim,"['saio', 'agr', 'chegar', 'assim']",0,0,0,0,0,0
mano sentido colocar sornoza pqp vital jogando pra caralho ainda apostaria urso jogador experiente ainda clássico desses,"['Mano', 'sentido', 'colocar', 'sornoza', 'pqp', 'vital', 'jogar', 'pra', 'caralho', 'ainda', 'apostar', 'urso', 'jogador', 'experiente', 'ainda', 'clássico', 'de esse']",0,1,0,0,0,0
jajajajajajajaajajajajajajajajajajaja mamando url,"['Jajajajajajajaajajajajajajajajajajaja', 'mamar', 'url']",0,1,1,0,0,0
aoaosowodpwncoekspaloa carinha hoseok caralho deus amo,"['aoaosowodpwncoekspaloa', 'carinha', 'hoseok', 'caralho', 'Deus', 'amo']",0,1,0,0,0,0
kkkkkkkkkkkk primeiro video omo rir concordo muita porcaria junto nesse filme,"['kkkkkkkkkkkk', 'primeiro', 'video', 'omo', 'rir', 'concordo', 'muito', 'porcario', 'junto', 'em esse', 'filme']",0,0,1,0,0,0
desde ontem tentando chorar surtar cada vez pior desativa fica tweetando bosta,"['desde', 'ontem', 'tentar', 'chorar', 'surtar', 'cada', 'vez', 'mau', 'desativa', 'ficar', 'tweetar', 'bosta']",0,0,0,0,0,0
sksksksksks conceito novo fazer cere sensualizar,"['sksksksksks', 'conceito', 'novo', 'fazer', 'cerir', 'sensualizar']",0,1,0,0,0,0
amo ver vôlei feminino vsf bom,"['amo', 'ver', 'vôlei', 'feminino', 'vsf', 'bom']",0,0,0,0,0,0
coisa perfeita aqui pqp esqueci,"['coisa', 'perfazer', 'aqui', 'pqp', 'esqueci']",0,1,0,0,0,0
gente vcs fazem pra ficarem bonitos sérios fotos porq fico cara cavalo cansado pqp kkkkk,"['gente', 'vcs', 'fazer', 'pra', 'ficar', 'bonito', 'sério', 'foto', 'porqr', 'fico', 'cara', 'cavalo', 'cansar', 'pqp', 'kkkkk']",0,0,0,0,0,0
vai pro chão fica lindo ainda,"['ir', 'pro', 'chão', 'ficar', 'lir', 'ainda']",0,0,0,0,0,0
acho entendeu sus samu dentre outros serviços aqui maravilhosos defender significa achar bom jeito sim correr atrás cobrar melhorias funcionem forma deveriam,"['achar', 'entender', 'sus', 'samu', 'dentre', 'outro', 'serviço', 'aqui', 'maravilhoso', 'defender', 'significar', 'achar', 'bom', 'jeito', 'sim', 'correr', 'atrás', 'cobrar', 'melhoria', 'funcionem', 'forma', 'dever']",0,0,0,0,0,0
monark falando todo mundo entendeu errado totalmente contra sendo disse super favor apoia partido nazist brasil,"['Monark', 'falar', 'todo', 'mundo', 'entender', 'errar', 'totalmente', 'contra', 'ser', 'dizer', 'super', 'favor', 'apoia', 'partido', 'nazist', 'Brasil']",0,0,0,0,0,0
home verdade novo verme,"['home', 'verdade', 'novo', 'verme']",0,0,1,0,0,0
palhaçada,['palhaçar'],0,0,0,0,0,0
quanto questionamento parece certo medinho,"['quanto', 'questionamento', 'parecer', 'certo', 'medinho']",0,0,0,0,0,0
cara duvida urna eletrônica mesma urna elegeu mula kkk,"['cara', 'duver', 'urna', 'eletrônico', 'mesmo', 'urna', 'elegeu', 'mula', 'kkk']",0,0,1,0,0,0
gravadora distribuidoras warner esforçando pra ter algum single hit próprios meninos coopera sorte álbum vendeu milhões cópias mundialmente turnê lucrando bem,"['gravadora', 'distribuidora', 'warner', 'esforçar', 'pra', 'ter', 'algum', 'single', 'hit', 'próprio', 'menino', 'cooperar', 'sorte', 'álbum', 'vender', 'milhão', 'cópia', 'mundialmente', 'turnê', 'lucrar', 'bem']",0,0,0,0,0,0
gente,['gente'],0,0,0,0,0,0
feio ficar reparando outros sendo exemplo,"['feio', 'ficar', 'reparar', 'outro', 'ser', 'exemplo']",0,0,0,0,0,0
onde hahahaha,"['onde', 'hahahaher']",0,0,0,0,0,0
conta horrorosa,"['conta', 'horroroso']",0,0,1,0,0,0
mentor direitóides astrológo diz filósofo agora pasmem entende entranhas religiõesputa cara noção,"['mentor', 'direitóide', 'astrológo', 'dizer', 'filósofo', 'agora', 'pasmar', 'entender', 'entranha', 'religiõesputar', 'car', 'noção']",0,0,1,0,0,0
sabe autor desse livro drogado escreveu zeca dirceu família ladrões alucina tbém,"['saber', 'autor', 'de esse', 'livro', 'drogar', 'escrever', 'zeca', 'dircer', 'família', 'ladrão', 'alucina', 'tbém']",0,0,1,0,0,0
video bill skarsgard deus homem absurdo subiu fogo aqui puta merda,"['video', 'bill', 'skarsgard', 'Deus', 'homem', 'absurdo', 'subir', 'fogo', 'aqui', 'putar', 'merdo']",0,0,0,0,0,0
papai doente sei bolar blunt vagabunda reclama,"['papai', 'doente', 'saber', 'bolar', 'blunt', 'vagabunda', 'reclamar']",0,1,1,0,0,0
mané arrependo nada tudo fiz trouxe algo felicidade pra caralho aprendizado sob,"['mané', 'arreper', 'nada', 'tudo', 'fiz', 'trazer', 'algo', 'felicidade', 'pra', 'caralho', 'aprendizar', 'sob']",0,0,0,0,0,0
engraçado tanto ignorante querendo ficar casa acharam existe outros tipos morte câncer parada cardíaca aids tuberculose ate pneumonia mata parar todos anos engracado ainda chamam pessoas gado enxerga globo mostra gado,"['engraçar', 'tanto', 'ignorante', 'querer', 'ficar', 'casa', 'achar', 'existir', 'outro', 'tipo', 'morte', 'câncer', 'parar', 'cardíaco', 'aids', 'tuberculose', 'ate', 'pneumonia', 'matar', 'parar', 'todo', 'ano', 'engracar', 'ainda', 'chamar', 'pessoa', 'gado', 'enxergar', 'globo', 'mostrar', 'gado']",0,0,1,0,0,0
caralho mermao feia pra entender nunca vai notar,"['caralho', 'Mermao', 'feio', 'pra', 'entender', 'nunca', 'ir', 'notar']",0,0,0,0,0,0
porra queria fodesse cmg mano olha beleza desse filho putaquero ter vilhos homemn pera filho nao,"['porra', 'querer', 'foder', 'cmg', 'mano', 'olhar', 'beleza', 'de esse', 'filho', 'putaquero', 'ter', 'vilho', 'homemn', 'perar', 'filho', 'nao']",0,1,0,0,0,0
sun tzu disse poderia treinar ate concubinas rei obedecer ordens pediu autorização demostrar deu ordem caíram garbalhada segunda vez gargalharam novamente sun tzu ordenou decapitassem lideres gargalhada acabou fizeram tudo ordenado,"['sun', 'tzu', 'dizer', 'poder', 'treinar', 'ate', 'concubino', 'rei', 'obedecer', 'ordem', 'pedir', 'autorização', 'demostrar', 'dar', 'ordem', 'cair', 'garbalhar', 'segundo', 'vez', 'gargalhar', 'novamente', 'sun', 'tzu', 'ordenar', 'decapitassem', 'lider', 'gargalhar', 'acabar', 'fazer', 'tudo', 'ordenado']",0,0,0,0,0,0
vou pegar trem aqui central sozinha michael veio comigo hoje,"['ir', 'pegar', 'tr', 'aqui', 'central', 'sozinha', 'Michael', 'vir', 'comigo', 'hoje']",0,0,0,0,0,0
