text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
melhor menos homofóbico local,"['bom', 'menos', 'homofóbico', 'local']",1,0,1,0,0,0
maldita hora comprei ingresso pra festa hoje,"['malditar', 'hora', 'compr', 'ingresso', 'pra', 'festa', 'hoje']",0,0,0,0,0,0
melanina carioca tudo,"['melanina', 'carioca', 'tudo']",0,0,0,0,0,0
historia lista rolando cidade gabi mora vacaria sabe,"['historia', 'listar', 'rolar', 'cidade', 'gabi', 'morar', 'vacario', 'saber']",0,1,0,0,0,0
povo chato segue dps dao unf vai tomar vei unf segue,"['povo', 'chato', 'seguir', 'dps', 'dao', 'unf', 'ir', 'tomar', 'vei', 'unf', 'seguir']",0,1,1,0,0,0
medo esperar nada acontecer,"['medo', 'esperar', 'nada', 'acontecer']",0,0,0,0,0,0
existe gente idiota vida tnc,"['existir', 'gente', 'idiota', 'vida', 'tnc']",0,0,0,0,0,0
lembrando dia furar mulher disse orelha feia,"['lembrar', 'dia', 'furar', 'mulher', 'dizer', 'orelha', 'feio']",0,0,1,0,0,0
vou neguinha hrs,"['ir', 'neguinha', 'hrs']",0,0,0,0,0,0
hsuashaus tento jovial assim sinto ridículo posto foto cachorro,"['hsuashau', 'tento', 'jovial', 'assim', 'sinto', 'ridículo', 'posto', 'foto', 'cachorro']",0,0,0,0,0,0
churrasco pau pega,"['churrasco', 'pau', 'pegar']",0,1,0,0,0,0
porra saudades irmãos mane,"['porra', 'saudade', 'irmão', 'mane']",0,0,0,0,0,0
depressivo pra caralho isolado contato próprio irmão porque família negava passou anos entrando saindo hospício cortou parte própria orelha emocionalmente instável cometeu suicídio pra vir jovem anos romantizar,"['depressivo', 'pra', 'caralho', 'isolar', 'contato', 'próprio', 'irmão', 'porque', 'família', 'negar', 'passar', 'ano', 'entrar', 'sair', 'hospício', 'cortar', 'parte', 'próprio', 'oreleh', 'emocionalmente', 'instável', 'cometer', 'suicídio', 'pra', 'vir', 'jovem', 'ano', 'romantizar']",0,0,0,0,0,0
caralho algum momento alguém disse loucura racismo reverso,"['caralho', 'algum', 'momento', 'alguém', 'dizer', 'loucura', 'racismo', 'reverso']",0,0,0,0,0,0
presida sendo ovacionado povo povo convidado front tapume,"['presir', 'ser', 'ovacionar', 'povo', 'povo', 'convidar', 'front', 'tapumir']",0,0,0,0,0,0
barbeiro engraçado tnc,"['barbeiro', 'engraçar', 'tnc']",0,1,0,0,0,0
agora vai dar mil pra deu facada buxo,"['agora', 'ir', 'dar', 'mil', 'pra', 'dar', 'facar', 'buxo']",0,0,1,0,0,0
frio fudido vou ter escolher outra roupa pro chá bebê annalu,"['frio', 'fudido', 'ir', 'ter', 'escolher', 'outro', 'roupa', 'pro', 'chá', 'bebê', 'annalu']",0,0,0,0,0,0
bem cuspio fogo meninos porém muita moleza fazer nada sei falou tom alto precisava bronca pra ver aprende gostei mostre,"['bem', 'cuspio', 'fogo', 'menino', 'porém', 'muito', 'moleza', 'fazer', 'nada', 'saber', 'falar', 'tom', 'alto', 'precisar', 'bronca', 'pra', 'ver', 'aprende', 'gostar', 'mostre']",0,0,0,0,0,0
paran贸ias achar vivo,"['paran贸ia', 'achar', 'vivo']",0,0,0,0,0,0
acaso retardada mental pedir informações coaf investigar investigações começariam caso relatórios apontassem dados suspeitos podia esquerdista anta,"['acaso', 'retardar', 'mental', 'pedir', 'informação', 'coaf', 'investigar', 'investigação', 'começar', 'caso', 'relatório', 'apontassem', 'dado', 'suspeito', 'poder', 'esquerdista', 'antar']",0,0,1,0,0,0
brinca pago pra ver,"['brinca', 'pagar', 'pra', 'ver']",0,0,0,0,0,0
hoje ta莽a liberdade paulista guri nobres 馃憡馃憡,"['hoje', 'ta莽a', 'liberdade', 'paulista', 'guri', 'nobres', '馃憡馃憡']",0,0,0,0,0,0
sim oficialmente bar restaurante oficiais todas torcida palmeirense aprovada att diretoria,"['sim', 'oficialmente', 'bar', 'restaurante', 'oficial', 'todo', 'torcida', 'palmeirense', 'aprovar', 'att', 'diretorio']",0,0,0,0,0,0
deco achei pica todas valor porra daniel alves auge puta contratação,"['DECO', 'achar', 'pica', 'todo', 'valor', 'porra', 'Daniel', 'Alves', 'auge', 'putar', 'contratação']",0,0,0,0,0,0
arrumando pra sair feia foto placa uuu,"['arrumar', 'pra', 'sair', 'feio', 'foto', 'placar', 'uuu']",0,0,0,0,0,0
sobre tal goza boca url,"['sobre', 'tal', 'goza', 'bocar', 'url']",0,1,1,0,0,0
fica puto urubuzinho alemão gosta ouvir poze,"['ficar', 'puto', 'urubuzinho', 'alemão', 'gostar', 'ouvir', 'poze']",0,0,1,0,0,0
foda mano rodrigo santana certo clássico paz arquibancadas pau quebrando campo,"['foda', 'mano', 'rodrigo', 'santano', 'certo', 'clássico', 'paz', 'arquibancar', 'pau', 'quebrar', 'Campo']",0,1,0,0,0,0
vídeo ficou perfeito ainda,"['vídeo', 'ficar', 'perfeito', 'ainda']",0,0,0,0,0,0
mano cara psl tão burro sabem mentir incompetentes demais,"['Mano', 'car', 'psl', 'tão', 'burro', 'saber', 'mentir', 'incompetente', 'demais']",0,0,1,0,0,0
força,['força'],0,0,0,0,0,0
quero beleza kaylee pedir,"['querer', 'beleza', 'Kaylee', 'pedir']",0,0,0,0,0,0
feio dql naip kkkkkkkkk,"['feio', 'dql', 'naip', 'kkkkkkkkk']",0,0,0,0,0,0
sos tik toker tic ojo gordo boludo,"['sos', 'tik', 'toker', 'tic', 'ojo', 'gordo', 'boludo']",0,1,1,0,1,0
liberdade expressão todos direito errar expressar mal porém dois políticos levou fudeu falar português claro infelizmente parte esquerda suja acaba forma horrível,"['liberdade', 'expressão', 'todo', 'direito', 'errar', 'expressar', 'mal', 'porém', 'dois', 'político', 'levar', 'fuder', 'falar', 'português', 'claro', 'infelizmente', 'parte', 'esquerdo', 'sujo', 'acabar', 'forma', 'horrível']",0,1,1,0,0,0
m茫e deve antenada n茫o sei falar g铆rias,"['m茫e', 'dever', 'antenado', 'n茫o', 'saber', 'falar', 'g铆ria']",0,0,0,0,0,0
homem,['homem'],0,0,0,0,0,0
caralho viado parece thales homem foda pqp muita saudades,"['caralho', 'viar', 'parecer', 'thales', 'homem', 'foda', 'pqp', 'muito', 'saudade']",1,1,0,0,0,0
infelizmente kkkkk,"['infelizmente', 'kkkkk']",0,0,0,0,0,0
bagulho sco manaa chatão tnc,"['bagulho', 'sco', 'manaar', 'chatão', 'tnc']",0,1,1,0,0,0
preconceito salvador precisa prefeito prefeita sensível problemas cidade vamos parar alto magro baixo gordo glbt negro branco final problemas comuns todos,"['preconceito', 'salvador', 'precisar', 'prefeito', 'prefeita', 'sensível', 'problema', 'cidade', 'ir', 'parar', 'alto', 'magro', 'baixo', 'Gordo', 'Glbt', 'negro', 'branco', 'final', 'problema', 'comum', 'todo']",0,0,0,0,0,0
nunca vou superar pqp surto maior,"['nunca', 'ir', 'superar', 'pqp', 'surto', 'grande']",0,0,0,0,0,0
queria sextar sentando pau gosto,"['querer', 'sextar', 'sentar', 'pau', 'gostar']",0,1,0,0,0,0
sabotei copo dessa piranha,"['sabotar', 'copo', 'de esse', 'piranha']",0,1,0,0,1,0
eita porra deu ruim aqui tio,"['eitar', 'porra', 'dar', 'ruim', 'aqui', 'tio']",0,0,0,0,0,0
barulho nojento,"['barulho', 'nojento']",0,0,0,0,0,0
confesso gosto saga tudo fala faz sentido bom cara gosto jacob sim homem real agora conto fadas conto fadas caramba stephanie imaginação fértil michelle,"['confessar', 'gosto', 'sagar', 'tudo', 'falar', 'fazer', 'sentido', 'bom', 'cara', 'gosto', 'jacob', 'sim', 'homem', 'real', 'agora', 'conto', 'far', 'conto', 'far', 'caramba', 'stephanie', 'imaginação', 'fértil', 'michelle']",0,0,0,0,0,0
odeio qnd amigos lembram esquemas ficam soltando graça pessoa saber mano vergonha gui descobrir agr,"['odeio', 'qnd', 'amigo', 'lembrar', 'esquema', 'ficar', 'soltando', 'Graça', 'pessoo', 'saber', 'mano', 'vergonha', 'gui', 'descobrir', 'agr']",0,0,1,0,0,0
espírito atriz porno puta baixa mim tal forma,"['espírito', 'atriz', 'porno', 'puta', 'baixar', 'eu', 'tal', 'forma']",0,1,0,0,0,0
ucrânia autoridades desrespeitaram instituições liturgia cargos esqueceram todo poder emana povo apenas exercem poder outorga povo tempo limitado resultado povo colocou pingos lata lixo literalmente,"['ucrâni', 'autoridade', 'desrespeitar', 'instituição', 'liturgiar', 'cargo', 'esquecer', 'todo', 'poder', 'emano', 'povo', 'apenas', 'exercer', 'poder', 'outorga', 'povo', 'tempo', 'limitar', 'resultado', 'povo', 'colocar', 'pingo', 'lata', 'lixo', 'literalmente']",0,0,0,0,0,0
mana menos vai mei feio,"['mana', 'menos', 'ir', 'mei', 'feio']",0,0,0,0,0,0
diga responsa minhaeu comi vaca usando camisinha,"['digar', 'responsar', 'Minhaeu', 'comi', 'vaca', 'usar', 'camisinha']",0,1,1,0,1,0
paulão vai vim cedo desse jeito paulinha fab,"['paulão', 'ir', 'vir', 'cedo', 'de esse', 'jeito', 'paulinhar', 'fab']",0,0,0,0,0,0
vontade mandar geral tomar,"['vontade', 'mandar', 'geral', 'tomar']",0,1,1,0,0,0
negros vão voltar senzalas mulheres vão voltar pra cozinha gays nunca voltarão pro armário adorei comercial pudesse curtiria mil vezes deslikes recuem intimidem batalha existe vitória sacrifícios vamos calar choro livre gratuito livre,"['negro', 'ir', 'voltar', 'senzala', 'mulher', 'ir', 'voltar', 'pra', 'cozinha', 'gay', 'nunca', 'voltar', 'pro', 'armário', 'adorar', 'comercial', 'puder', 'curtirio', 'mil', 'vez', 'deslikes', 'recuer', 'intimider', 'batalha', 'existir', 'vitória', 'sacrifício', 'ir', 'calar', 'choro', 'livre', 'gratuito', 'livre']",0,0,0,0,0,0
sendo fodida bem gostoso delícia pau,"['ser', 'fodir', 'bem', 'gostoso', 'delícia', 'pau']",0,1,0,0,0,0
faltava agora mamãe ficar monitorando relacionamento filho burro velho,"['faltar', 'agora', 'mamãe', 'ficar', 'monitorar', 'relacionamento', 'filho', 'burro', 'velho']",0,0,1,0,0,0
caralho,['caralho'],0,1,0,0,0,0
caralho sorte,"['caralho', 'sorte']",0,0,0,0,0,0
ansiedade dejxa paaaaaz puta pariu,"['ansiedade', 'dejxa', 'paaaaaz', 'puta', 'parir']",0,1,0,0,0,0
quero tanto porra cara carai,"['querer', 'tanto', 'porra', 'car', 'carai']",0,1,0,0,0,0
nada,['nada'],0,0,0,0,0,0
tienes menor rescoldo dignidad eres cínico corrupto ignorante mentiroso estás resentido porque perdiste privilegios estás enfermo odio siquiera cuenta estás muy lejos inteligente otros apoyan sumisión conveniencia,"['tiene', 'pequeno', 'rescoldo', 'dignidad', 'er', 'cínico', 'corrupto', 'ignorante', 'mentiroso', 'estás', 'resenter', 'porque', 'perdiste', 'privilegio', 'estás', 'Enfermo', 'odio', 'siquiera', 'cuento', 'estás', 'muy', 'lejo', 'inteligente', 'otro', 'apoyan', 'Sumisión', 'conveniencia']",0,0,1,0,0,0
contrário arriscam vida pra ver corruptos depravados poder novo brava,"['contrário', 'arriscar', 'vida', 'pra', 'ver', 'corrupto', 'depravar', 'poder', 'novo', 'brar']",0,0,1,0,0,0
vão resgatar todos maconheiros levar pra saturno cultivar maconha anéis chapar pra caralho,"['ir', 'resgatar', 'todo', 'maconheiro', 'levar', 'pra', 'saturno', 'cultivar', 'maconha', 'anel', 'chapar', 'pra', 'caralho']",0,0,0,0,0,0
caçador vampiros burro vampiro,"['caçador', 'vampiro', 'burro', 'vampiro']",0,0,1,0,0,0
novidade nisso canalha exaltando canalha nada novo apenas continuidade modus operandi,"['novidade', 'em isso', 'canalha', 'exaltar', 'canalha', 'nada', 'novo', 'apenas', 'continuidade', 'modus', 'operandi']",0,0,1,0,0,0
burro mentira monitor grandes coisa fez aula experimentou vergonha alheia qualquer apresentação detalhe aula desde física evolução cara finge bem,"['burro', 'mentira', 'monitor', 'grande', 'coisa', 'fazer', 'aula', 'experimentar', 'vergonha', 'alheio', 'qualquer', 'apresentação', 'detalhe', 'aula', 'desde', 'físico', 'evolução', 'caro', 'fingir', 'bem']",0,1,1,0,0,0
sério gente medo sequestrado estuprado morto causa decadência moral intelectual histórica nazi reacionaria assinam atestado óbito fazendo vou ganhar dinheiro processando alguns calúnia abuso autoridade fraude processual,"['sério', 'gente', 'medo', 'sequestrar', 'estuprar', 'morrer', 'causar', 'decadência', 'moral', 'intelectual', 'histórico', 'nazi', 'reacionariar', 'assinar', 'atestar', 'óbito', 'fazer', 'ir', 'ganhar', 'dinheiro', 'processar', 'algum', 'calúnia', 'abuso', 'autoridade', 'fraude', 'processual']",0,0,1,0,0,0
claro senhora queria contrário coisa amador desconstruir merda anos senadora,"['claro', 'senhor', 'querer', 'contrário', 'coisa', 'amador', 'desconstruir', 'merda', 'ano', 'senadora']",0,0,0,0,0,0
tava indo almoçar priminhos outro salgadinho mao perguntei falaram almoço sabem cozinhar trouxe comigo cara vieram caminho inteiro agradecendo,"['tar', 'ir', 'almoçar', 'priminho', 'outro', 'salgadinho', 'mao', 'perguntei', 'falar', 'almoço', 'saber', 'cozinhar', 'trazer', 'comigo', 'car', 'vier', 'caminho', 'inteiro', 'agradecer']",0,0,0,0,0,0
ninguém coragem dizer mostarda melhor ketchup maionese,"['ninguém', 'coragemr', 'dizer', 'mostarda', 'bom', 'ketchup', 'Maionese']",0,0,0,0,0,0
velhinho comunista jeito,"['velhinho', 'comunista', 'jeito']",0,0,1,0,0,0
puta pariu mano,"['puta', 'parir', 'mano']",0,1,1,0,0,0
parabéns faixa deus abençoe sempre,"['parabéns', 'faixa', 'deus', 'abençoe', 'sempre']",0,0,0,0,0,0
pra mim quero garay brait,"['pra', 'eu', 'querer', 'Garay', 'brait']",0,0,0,0,0,0
velho tudo tudo porque canalha floch atirou tanque combustível homem ressurgiu cinzas pra dedicar últimos momentos vida ter certeza humanidade vai pisoteada colossais simplesmente inacreditável,"['velho', 'tudo', 'tudo', 'porque', 'canalha', 'floch', 'atirar', 'tanque', 'combustível', 'homem', 'ressurgir', 'cinza', 'pra', 'dedicar', 'último', 'momento', 'vidar', 'ter', 'certeza', 'humanidade', 'ir', 'pisoteada', 'colossal', 'simplesmente', 'inacreditável']",0,0,1,0,0,0
pode fumar vontade mata microplastico,"['poder', 'fumar', 'vontade', 'mato', 'microplastico']",0,0,0,0,0,0
roupa ridícula ora reunião,"['roupa', 'ridícula', 'or', 'reunião']",0,0,1,0,0,0
lascar canalha falsidade caceta velho decrépito url,"['lascar', 'canalha', 'falsidade', 'cacet', 'velho', 'decrépito', 'url']",0,1,1,0,0,0
feia,['feio'],0,0,1,0,0,0
descobri sentimental pra carai,"['descobrir', 'sentimental', 'pra', 'carair']",0,1,0,0,0,0
kkkkkkkkkkkkkkkkk desgraçado,"['kkkkkkkkkkkkkkkkk', 'desgraçar']",0,1,1,0,0,0
caralho parecendo yugyeom cabelo grande puts perfeição,"['caralho', 'parecer', 'yugyeom', 'cabelo', 'grande', 'puts', 'perfeição']",0,1,0,0,0,0
dias atrás faz ego search indio baitola,"['dia', 'atrás', 'fazer', 'ego', 'search', 'indio', 'baitola']",1,0,1,0,0,0
parece tio anos,"['parecer', 'tio', 'ano']",0,0,0,0,0,0
jackson burro vir tênis branco pra trilha,"['jackson', 'burro', 'vir', 'tênis', 'branco', 'pra', 'trilha']",0,0,0,0,0,0
prazer satisfa莽茫o estampada rosto feliz sabe mto bem extrair tooodo leitinho mamadeira cheiaaa 馃嵓馃挦馃挦 馃敒馃槇馃敟馃拫馃挅馃憛馃挜馃挄,"['prazer', 'satisfa莽茫o', 'estampar', 'rosto', 'feliz', 'saber', 'mto', 'bem', 'extrair', 'tooodo', 'leitinho', 'mamadeira', 'cheiaaar', '馃嵓馃挦馃挦', '馃敒馃槇馃敟馃拫馃挅馃憛馃挜馃挄']",0,1,0,0,0,0
porra acho tatuagem costas foda acho aguentaria fzr,"['porra', 'achar', 'tatuagem', 'costa', 'foda', 'achar', 'aguentar', 'fzr']",0,1,0,0,0,0
primeira impressão metida nível proximidade mensagem pra metade brigas tbm tava parece maneira sla conheço bem ppp dmdevo ficar preguiça,"['primeiro', 'impressão', 'metido', 'nível', 'proximidader', 'mensagem', 'pra', 'metade', 'brigo', 'tbm', 'tar', 'parecer', 'maneira', 'sla', 'conheço', 'bem', 'ppp', 'dmdevo', 'ficar', 'preguiço']",0,0,0,0,0,0
todos terceiros citados diálogos moro deltan trupe negaram esqueçam desde começo própria lava jato confirmou autenticidade diálogos maior galera amnésia seletiva,"['todo', 'terceiro', 'citar', 'diálogo', 'Moro', 'deltan', 'trupe', 'negar', 'esqueçar', 'desde', 'começo', 'próprio', 'lava', 'jato', 'confirmar', 'autenticidade', 'diálogo', 'grande', 'galera', 'amnésia', 'seletivo']",0,0,0,0,0,0
propaganda maiis lixo,"['propaganda', 'maiis', 'lixo']",0,0,1,0,0,0
tempo todo,"['tempo', 'todo']",0,0,0,0,0,0
canalhice maior insignificante figura vai trabalhar prol estado elegeu perca tempo perdendo tempo ações vão progredir amapá precisa político trabalhe benefício benefício próprio,"['canalhice', 'grande', 'insignificante', 'figurar', 'ir', 'trabalhar', 'prol', 'estar', 'elegeu', 'perca', 'tempo', 'perder', 'tempo', 'ação', 'ir', 'progredir', 'amapá', 'precisar', 'político', 'Trabalhe', 'benefício', 'benefício', 'próprio']",0,0,1,0,0,0
porra,['porra'],0,1,0,0,0,0
msc manhãs viram porque nenhuma escuridão nenhuma estação pode durar sempre,"['msc', 'manhãs', 'ver', 'porque', 'nenhum', 'escuridão', 'nenhum', 'estação', 'poder', 'durar', 'sempre']",0,0,0,0,0,0
hora colocar fatos mesa,"['hora', 'colocar', 'fato', 'mesa']",0,0,0,0,0,0
sonho kkk,"['sonho', 'kkk']",0,0,0,0,0,0
lindo vtnc,"['lir', 'vtnc']",0,0,0,0,0,0
parece burro empacado,"['parecer', 'burro', 'empacar']",0,0,1,0,0,0
fato corpo bonito mulher feliz dentro,"['fato', 'corpo', 'bonito', 'mulher', 'feliz', 'dentro']",0,0,0,0,0,0
imorais covardes vcs contramão deus indo contra criou deus zomba deus fogo consumidor brinquem deus quer gay dentro casa ninguém nada escolhas agora crianças falar sobre algo ainda saber existe tempo tudo deixa crianças crescerem descobrirem mesmas vcs querem fazer apologia homossexualidade todos agora gay imoral crime,"['imoral', 'covarde', 'vcs', 'contramão', 'deus', 'ir', 'contra', 'criar', 'deus', 'zomba', 'deus', 'fogo', 'consumidor', 'brinquem', 'Deus', 'querer', 'gay', 'dentro', 'casa', 'ninguém', 'nada', 'escolha', 'agora', 'criança', 'falar', 'sobre', 'algo', 'ainda', 'saber', 'existir', 'tempo', 'tudo', 'deixar', 'criança', 'crescer', 'descobrir', 'mesmo', 'vcs', 'querer', 'fazer', 'apologia', 'homossexualidader', 'todo', 'agora', 'gay', 'imoral', 'crime']",1,0,1,0,0,0
pessoas vai pro infernoeu precisa vivo chama stm quente caralho,"['pessoa', 'ir', 'pro', 'infernoeu', 'precisar', 'vivo', 'chamar', 'stm', 'quente', 'caralho']",0,1,0,0,0,0
comecar ganhar hate causa dessa briguinha shipp vcs tao arrumando vou comer vcs filha puta caralho,"['comecar', 'ganhar', 'hate', 'causa', 'de esse', 'briguinha', 'shipp', 'vcs', 'tao', 'arrumar', 'ir', 'comer', 'vcs', 'filha', 'puta', 'caralho']",0,1,1,0,0,0
poder estudar biblioteca inteira bruxaria nao fodeu,"['poder', 'estudar', 'biblioteca', 'inteira', 'bruxario', 'nao', 'foder']",0,1,0,0,0,0
falando porra,"['falar', 'porra']",0,1,0,0,0,0
chegando anos porra,"['chegar', 'ano', 'porra']",0,1,0,0,0,0
agora rua chamou inpe mentiroso nao presidente dados via satelites nasa proprios criterios fajutos orgão colocava alertas desmatamentos regiões permitidas desmatamento geral,"['agora', 'rua', 'chamar', 'inpe', 'mentiroso', 'nao', 'presidente', 'dar', 'via', 'satelite', 'nasa', 'proprio', 'criterio', 'fajuto', 'orgão', 'colocar', 'alerta', 'desmatamento', 'região', 'permitir', 'desmatamento', 'geral']",0,0,0,0,0,0
vou pensar pr贸ximo n茫o vai lista kkkkkkkkkk,"['ir', 'pensar', 'pr贸ximo', 'n茫o', 'ir', 'lista', 'kkkkkkkkkk']",0,0,0,0,0,0
cheiro merda fede merda moro pronunciou respeito qualquer forma bolsonaro afirmou equipe moro permaneceria mudar agora bastante comprometedor merece cobrança político mentiroso usar tática deixa disso rola,"['cheirar', 'merdar', 'fede', 'Merda', 'Moro', 'pronunciar', 'respeito', 'qualquer', 'forma', 'bolsonaro', 'afirmar', 'equipe', 'Moro', 'permanecer', 'mudar', 'agora', 'bastante', 'comprometedor', 'merecer', 'cobrança', 'político', 'mentiroso', 'usar', 'tática', 'deixar', 'de isso', 'rola']",0,0,0,0,0,0
contrario otario dono galeria livros otario,"['contrario', 'otario', 'dono', 'galeriar', 'livro', 'otario']",0,0,1,0,0,0
triste pois amigos pedem foto piercing peitin botei pra porra,"['tristir', 'pois', 'amigo', 'pedir', 'foto', 'piercing', 'peitin', 'botar', 'pra', 'porra']",0,1,0,0,0,0
link enel manda facebook pra fazer solicitação funciona ficam mandando mensagem mandando clicar link link funciona porra,"['linkr', 'enel', 'mandar', 'facebook', 'pra', 'fazer', 'solicitação', 'funcionar', 'ficar', 'mandar', 'mensagem', 'mandar', 'clicar', 'link', 'link', 'funcionar', 'porra']",0,0,0,0,0,0
boyfriend igual thank you next mesma forma focus igual problem,"['boyfriend', 'igual', 'thank', 'you', 'next', 'mesmo', 'forma', 'focus', 'igual', 'problar']",0,0,0,0,0,0
louco,['louco'],0,0,1,0,0,0
louco enquanto países decretaram multa pra saísse casa respeito quarentena,"['louco', 'enquanto', 'país', 'decretar', 'multa', 'pra', 'saír', 'casa', 'respeito', 'quarentenar']",0,0,1,0,0,0
caralho mãe sempre certa diz tal amiga falsa presta,"['caralho', 'mãe', 'sempre', 'certo', 'dizer', 'tal', 'amiga', 'falso', 'presta']",0,0,0,0,0,0
irmão vai tomar,"['irmão', 'ir', 'tomar']",0,1,1,0,0,0
time venceu corinthians itaquera time fez gols corinthians itaquera última vitória rival dentro itaquera,"['time', 'vencer', 'corinthian', 'itaquer', 'time', 'fazer', 'gol', 'corinthian', 'itaquer', 'último', 'vitória', 'rival', 'dentro', 'itaquer']",0,0,0,0,0,0
